Groups,Issuer,Current Balance,Equity Holding Shares,Bloomberg FIGI,CUSIP,Security Name,Last Price,Seniority,Lien Priority,Is Covenant Lite,Funded Amount,Payment Frequency,Coupon Type,Day Count,Margin,Coupon,Index Floor Rate,Commitment Fee Rate,Maturity Date,Moody's Issuer Rating,Moody's Reported Rating,Moody's Credit Watch,S&P Issuer Rating,S&P Reported Rating,S&P Credit Watch,Fitch Issuer Rating,Fitch Reported Rating,Moody's Industry Classification,S&P Industry,Fitch Industry,Moody's Recovery Rate,S&P Recovery Rate,Country,Index Spread Adjustment,Aggregate Par Amount Issued,Commitment Amount,Cumulative Capitalized Amount,Currency,Current Par Value,Default Date,Default Status,Expected Maturity Date,Factor,Fitch Country Rating,Fitch Current Rating,Fitch Industry Code,Fitch Recovery Rate,LGD,pd_bucket,pd_rating_source,pd_rating_used,pd_years_to_horizon,PD,price_source
0,BENDING SPOONS US INC.,1099999.25,,BBG01S7PZ7Z2,08167PAB2,Term Loan B (2/25),98.438,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,5.875,9.536,0.0,,03/07/2031,B1,B1,CWNT,B+,B+,CWNT,,B+,High Tech Industries,Software,Technology Software,,0.45,US,,2005854430.39,,,USD,1099999.25,,No,,,AAA,,2,,0.55,B+,issuer,B+,4.76986301369863,0.1238290410958904,reported
0,Madison Safety & Flow LLC,1098434.57,,BBG01XH8TYN9,55822DAN1,Term Loan B (09/25),100.188,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.5,6.1543,0.0,,09/26/2031,B2,B2,CWNT,B,B,CWNT,,B,Construction & Building,Construction Materials,Building & Materials,,0.35,US,,3792925000.0,,,USD,1098434.57,,No,,,AAA,,8,,0.65,B,issuer,B,5.326027397260274,0.1534531506849315,reported
0,"Brightview Landscapes, LLC",1096263.85,,BBG01RXG2YC7,10801XAL1,Term Loan B (1/25),100.0,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,2.0,5.6634,0.5,,04/20/2029,B1,B1,CWNT,B,B,CWNT,,B+,Services: Business,Professional Services,Business Services General,,0.55,US,,788000003.0,,,USD,1096263.85,,No,,,AAA,,28,,0.4499999999999999,B,issuer,B,2.8904109589041096,0.0931616438356164,reported
0,"Ascensus Group Holdings, Inc.",1090777.89,,BBG01YHK05H1,03836BAH2,Term Loan,98.75,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,3.0,6.6522,0.5,,11/24/2032,B3,B3,CWNT,B-,B-,CWNT,,B-,Services: Consumer,Financial Services,Banking & Finance,,0.3,US,,6087883211.15,,,USD,1090777.89,,No,,,AAA,,27,,0.7,B-,issuer,B-,6.49041095890411,0.2458186301369863,reported
0,Century De Buyer LLC,1088171.95,,BBG01WDBZLY7,15651FAE6,Term Loan B (07/25),99.25,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,3.0,6.6634,0.0,,10/30/2030,B2,B2,CWNT,B,B,CWNT,,B,"Media: Advertising, Printing & Publishing",Media,Broadcasting & Media,,0.4,US,,2178082362.51,,,USD,1088171.95,,No,,,AAA,,4,,0.6,B,issuer,B,4.419178082191781,0.133831506849315,reported
0,"Alera Group, Inc.",1083216.91,,BBG01ZK63D49,01451PAE6,TL B,95.625,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.75,6.4022,0.0,,05/31/2032,B3,B2,CWNT,B,B,CWNT,,B-,"Banking, Finance, Insurance & Real Estate",Insurance,Banking & Finance,,0.35,US,,4809719125.03,,,USD,1083216.91,,No,,,AAA,,27,,0.65,B,issuer,B,6.005479452054795,0.1670767123287671,reported
0,"ACP Tara Holdings, Inc.",1079251.7,,BBG01X4NL436,00110HAG4,Term Loan B,100.313,SNSE,1.0,No,,4.0,FLT,ACTUAL_360,3.25,6.9496,0.0,,12/15/2032,B2,B2,CWNT,B,B,CWNT,,B,Healthcare & Pharmaceuticals,Specialty Retail,Consumer Products,,0.4,US,,750000000.0,,,USD,1079251.7,,No,,,AAA,,15,,0.6,B,issuer,B,6.5479452054794525,0.1746712328767123,reported
0,"Broadstreet Partners, Inc.",1073873.26,,BBG01ZK2XL38,11132VAY5,Term Loan B-4,98.313,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.5,6.1522,0.0,,06/13/2031,B3,B2,CWNT,B,B,CWNT,,B-,"Banking, Finance, Insurance & Real Estate",Insurance,Banking & Finance,,0.35,US,,16671586192.91,,,USD,1073873.26,,No,,,AAA,,27,,0.65,B,issuer,B,5.038356164383561,0.1476709589041095,reported
0,"Calpine Construction Finance Company, L.P.",1071592.3,,BBG01YGPKHD7,13134NAK7,Term Loan B,100.125,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,1.75,5.4022,0.0,,07/31/2030,WR,Baa1,CWNT,BBB+,BBB+,CWNT,,BBB,Energy: Electricity,Electric Utilities,Utilities (Power),,0.41,US,,4263125000.0,,,USD,1071592.3,,No,,,AAA,BBB+,26,,0.5900000000000001,BBB+,issuer,BBB+,4.16986301369863,0.0062397260273972,reported
0,"Live Nation Entertainment, Inc.",1065889.21,,BBG01XSVC1K9,53803HAY6,Term Loan B (10/25),100.25,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.0,5.6572,0.0,,10/21/2032,Ba2,Ba1,CWNT,BB-,BB-,CWNT,,BB-,Media: Diversified & Production,Media,Broadcasting & Media,,0.63,US,,2501750000.0,,,USD,1065889.21,,No,,,AAA,,4,,0.37,BB-,issuer,BB-,6.397260273972603,0.1047219178082191,reported
0,"Asplundh Tree Expert, LLC",1053918.82,,BBG01MLW0H35,04538FAE9,Term Loan B,100.125,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,1.75,5.4022,0.0,,05/23/2031,Ba1,Ba1,CWNT,BB+,BB+,CWNT,,BB+,Services: Business,Commercial Services & Supplies,Business Services General,,0.65,US,,5707110100.0,,,USD,1053918.82,,No,,,AAA,,28,,0.35,BB+,issuer,BB+,4.980821917808219,0.0288676712328767,reported
0,McAfee Corp.,1053435.86,,BBG01R78PBY5,57906HAF4,Term Loan B (12/24),90.875,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,3.0,6.6522,0.5,,03/01/2029,B2,B1,CWNT,B-,B-,CWNT,,B-,Services: Business,IT Services,Technology Software,,0.35,US,,9381264385.0,,,USD,1053435.86,,No,,,AAA,,2,,0.65,B-,issuer,B-,2.7534246575342465,0.1477123287671232,reported
0,Nexstar Media Inc.,1050000.0,,BBG01WV4BNM8,65336RBF4,Term Loan,99.875,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.75,6.4022,0.0,,03/18/2033,Ba3,Ba2,CWNT,BB+,BB+,CWNT,,BB,Media: Broadcasting & Subscription,Media,Broadcasting & Media,,0.5,US,,11113990000.02,,,USD,1050000.0,,No,,,AAA,BB+,4,,0.5,BB+,issuer,BB+,6.802739726027397,0.0404558904109589,reported
0,Chicago US Midco III LP,1040976.56,,BBG01XM4XZT8,16825PAB9,Closing Date Term Loan (10/25),100.125,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.5,6.1522,0.0,,11/01/2032,B2,B2,CWNT,B,B,CWNT,,B,"Banking, Finance, Insurance & Real Estate",Financial Services,Banking & Finance,,0.3,US,,1160000000.0,,,USD,1040976.56,,No,,,AAA,,27,,0.7,B,issuer,B,6.427397260273972,0.1729835616438356,reported
0,Speed Midco 3 S.a r.l.,1027684.09,,BBG01X9TW2T2,,Term Loan B,99.188,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.5,6.1947,0.0,,10/01/2032,B1,B1,CWNT,B+,B+,CWNT,,B+,Services: Consumer,Diversified Consumer Services,Business Services General,,0.3,US,,1007475000.0,,,USD,1027684.09,,No,,,AAA,,28,,0.7,B+,issuer,B+,6.342465753424658,0.1509739726027397,reported
0,"Paint Intermediate III, LLC",1025161.21,,BBG01PKMVC29,69575EAL3,Term Loan B (09/24),100.375,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.0,6.6658,0.0,,10/09/2031,B2,B2,CWNT,B,B,CWNT,,B,"Chemicals, Plastics & Rubber",Chemicals,Chemicals,,0.3,US,,2979497858.94,,,USD,1025161.21,,No,,,AAA,,9,,0.7,B,issuer,B,5.361643835616438,0.1541690410958904,reported
0,Morgan Stanley,1025000.0,,BBG00RDS2N29,6174468L6,Morgan Stanley 2.699% 1/22/31,93.048,SNUN,, ,,2.0,FXD,30_360,,2.699,,,01/22/2031,,A1,CWNT,A-,A-,CWNT,,A+,"Banking, Finance, Insurance & Real Estate",Capital Markets,Banking & Finance,,0.18,US,,,,,USD,1025000.0,,No,,,AAA,A+,27,,0.8200000000000001,A-,issuer,A-,4.64931506849315,0.0037791780821917,reported
0,"Raven Acquisition Holdings, LLC",1022281.96,,BBG01Q9T2KP4,75419XAC8,Term Loan B (10/24),99.125,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,3.0,6.6522,0.0,,11/19/2031,B3,B3,CWNT,B-,B-,CWNT,,B-,"Banking, Finance, Insurance & Real Estate",Health Care Providers & Services,Healthcare Providers,,0.4,US,,6299500000.0,,,USD,1022281.96,,No,,,AAA,,22,,0.6,B-,issuer,B-,5.473972602739726,0.2292106849315068,reported
0,CPPIB OVM Member U.S. LLC,1020355.9,,BBG01ZVV7M11,12673CAB0,Term Loan B (08/24),100.188,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,2.25,5.9496,0.0,,08/20/2031,B2,B2,CWNT,B+,B+,CWNT,,BB-,"Banking, Finance, Insurance & Real Estate",Financial Services,Banking & Finance,,0.4,US,,2431994795.0,,,USD,1020355.9,,No,,,AAA,BB,27,,0.6,B+,issuer,B+,5.2246575342465755,0.1325967123287671,reported
0,"iSolved, Inc",1017182.71,,BBG01W8XKB91,46488HAF3,Infinisource/iSolved 7/25 Cov-lite TL B,96.0,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.75,6.4022,0.0,,10/14/2030,B2,B2,CWNT,B,B,CWNT,,B,High Tech Industries,Software,Technology Software,,0.3,US,,753629331.37,,,USD,1017182.71,,No,,,AAA,,2,,0.7,B,issuer,B,4.375342465753425,0.132845205479452,reported
0,Ford Motor Company,1000000.0,,BBG01GXL4DH9,345397D26,Ford Motor   6.95%   6/10/26,100.049,SNUN,, ,,2.0,FXD,30_360,,6.95,,,06/10/2026,Ba1,Ba1,CWNT,BBB-,BBB-,CWNT,,BBB-,Automotive,Automobiles,Automobiles,,0.18,US,,,,,USD,1000000.0,,No,,,AAA,,7,,0.8200000000000001,BBB-,issuer,BBB-,0.0273972602739726,5.753424657534246e-05,reported
0,Four Seasons Hotels Limited,995378.02,,BBG01X4WN586,35100DAW6,Four Seasons 9/25 TLB,100.75,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,1.75,5.4022,0.0,,09/12/2032,Ba2,Ba2,CWNT,BB+,BB+,CWNT,,BB,"Banking, Finance, Insurance & Real Estate",Real Estate Management & Development,Real Estate,,0.6,CA,,3750023855.36,,,USD,995378.02,,No,,,AAA,,13,,0.4,BB+,issuer,BB+,6.2904109589041095,0.0374843835616438,reported
0,Auris Luxembourg III Sarl,991136.88,,BBG01ZVQDZN2,,Term Loan B,100.375,SNSE,1.0,Yes,,2.0,FLT,ACTUAL_360,3.25,6.9186,0.0,,02/28/2029,B3,B3,CWNT,B,B,CWNT,,B,Healthcare & Pharmaceuticals,Health Care Equipment & Supplies,Healthcare Devices,,0.45,LU,,1671484917.91,,,USD,991136.88,,No,,,AAA,B+,21,,0.55,B,issuer,B,2.750684931506849,0.0885227397260274,reported
0,Caesars Entertainment Inc,989552.11,,BBG01QWKTF42,12768EAH9,Term Loan B1 (01/24),97.563,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.25,5.9022,0.5,,02/06/2031,B1,Ba3,CWNT,B+,B+,CWNT,,BB-,"Hotel, Gaming & Leisure","Hotels, Restaurants & Leisure","Gaming, Leisure & Entertainment",,0.55,US,,17495125000.0,,,USD,989552.11,,No,,,AAA,,19,,0.4499999999999999,B+,issuer,B+,4.69041095890411,0.1221128767123287,reported
0,"Par Petroleum, LLC",984807.16,,BBG01YYP24B8,69889PAF2,Term Loan B (12/25),100.25,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.25,6.9333,0.5,,02/28/2030,Ba3,B1,CWNT,B+,B+,CWNT,,B+,Energy: Oil & Gas,"Oil, Gas & Consumable Fuels",Energy (oil & gas),,0.65,US,,632000005.01,,,USD,984807.16,,No,,,AAA,B+,25,,0.35,B+,issuer,B+,3.750684931506849,0.1005432876712328,reported
0,"Genesys Cloud Services Holdings II, LLC",978550.55,,BBG01RQWRKM2,39479UAY9,Term Loan,96.875,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.5,6.1522,0.0,,01/30/2032,B2,B2,CWNT,B,B,CWNT,,B+,High Tech Industries,Software,Technology Software,,0.3,US,,10259371780.77,,,USD,978550.55,,No,,,AAA,,2,,0.7,B,issuer,B,5.671232876712328,0.1603917808219178,reported
0,Gen Digital Inc,968000.0,,BBG019JB3S63,668771AK4,NortonLifeLock   6.75%   9/30/27,100.58,SNUN,, ,,2.0,FXD,30_360,,6.75,,,09/30/2027,Ba2,B1,CWNT,BB,BB,CWNT,,BB+,Services: Consumer,Diversified Consumer Services,Business Services Data & Analytics,,0.05,US,,,,,USD,968000.0,,No,,,AAA,BB+,29,,0.95,BB,issuer,BB,1.3342465753424655,0.0075419178082191,reported
0,Karman Holdings Inc.,959595.97,,BBG01ZT1D5T0,48571CAD3,Term Loan B (1/26),100.688,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.75,6.4608,0.0,,04/01/2032,B1,B1,CWNT,B+,B+,CWNT,,B+,Aerospace & Defense,Aerospace & Defense,Aerospace & Defense,,0.45,US,,971880500.0,,,USD,959595.97,,No,,,AAA,,6,,0.55,B+,issuer,B+,5.841095890410959,0.1430145205479452,reported
0,"Cloud Software Group, Inc",950424.0,,BBG01WJZ77B5,88632NBK5,Term Loan B,91.5,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,3.25,6.9496,0.0,,03/21/2031,B2,B1,CWNT,B,B,CWNT,,B+,High Tech Industries,Software,Technology Software,,0.35,US,,15431209297.54,,,USD,950424.0,,No,,,AAA,BB+,2,,0.65,B,issuer,B,4.808219178082192,0.1425849315068493,reported
0,"Talen Energy Supply, LLC",950000.0,,BBG021RZBP19,87422VAP3,TALEN ENERGY SUP 6.375% 5/01/2033,99.932,SNUN,, ,,2.0,FXD,30_360,,6.375,,,05/01/2033,Ba3,B1,CWNT,BB-,BB-,CWNT,,BB-,Energy: Electricity,Electric Utilities,Utilities (Power),,0.15,US,,,,,USD,950000.0,,No,,,AAA,BB-,26,,0.85,BB-,issuer,BB-,6.923287671232877,0.1120336986301369,reported
0,Minimax Viking GmbH,947855.39,,BBG01S7L1VW8,55404TAF9,Term Loan B (2/25),100.375,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.0,5.6522,0.0,,03/17/2032,Ba3,Ba3,CWNT,BB-,BB-,CWNT,,BB-,Capital Equipment,"Electronic Equipment, Instruments & Components",Industrial/Manufacturing,,0.4,DE,,1042144671.09,,,USD,947855.39,,No,,,AAA,,10,,0.6,BB-,issuer,BB-,5.8,0.0959199999999999,reported
0,Merlin Buyer Inc.,940000.0,,BBG02143VBV1,59010LAH0,Term Loan,100.625,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,4.0,7.6795,0.0,,04/15/2033,B3,B3,CWNT,B-,B-,CWNT,,B-,"Hotel, Gaming & Leisure","Hotels, Restaurants & Leisure","Gaming, Leisure & Entertainment",,0.3,US,,1975000001.0,,,USD,940000.0,,No,,,AAA,,19,,0.7,B-,issuer,B-,6.879452054794521,0.2511484931506849,reported
0,"Buckeye Partners, L.P.",923793.39,,BBG01XG4RMZ4,11823LAR6,Term Loan B-7 (10/25),100.563,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,1.75,5.4022,0.0,,11/22/2032,Ba2,Baa3,CWNT,BB,BB,CWNT,,BB,Energy: Oil & Gas,"Oil, Gas & Consumable Fuels",Energy (oil & gas),,0.7,US,,3535150066.79,,,USD,923793.39,,No,,,AAA,BBB-,25,,0.3,BB,issuer,BB,6.484931506849315,0.0649643835616438,reported
0,"Johnstone Supply, LLC",918083.99,,BBG01ZVQJ339,47947BAG7,Amended Term Loan B (02/26),100.125,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.25,5.8993,0.0,,06/09/2031,B2,B2,CWNT,B,B,CWNT,,B,Construction & Building,Construction & Engineering,Industrial/Manufacturing,,0.41,US,,1908125003.0,,,USD,918083.99,,No,,,AAA,,10,,0.5900000000000001,B,issuer,B,5.027397260273973,0.1474506849315068,reported
0,"BEP Intermediate Holdco, LLC",915184.73,,BBG01VYGDTV5,05554YAE4,Term Loan B (07/25),100.188,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.75,6.4022,0.0,,04/25/2031,B1,B1,CWNT,B,B,CWNT,,B,"Banking, Finance, Insurance & Real Estate",Financial Services,Banking & Finance,,0.3,US,,1139487222.24,,,USD,915184.73,,No,,,AAA,,27,,0.7,B,issuer,B,4.904109589041096,0.1447424657534246,reported
0,"Versant Media Group, Inc.",900000.0,,,,Term Loan A,99.80815066155364,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,0.0,3.6824,,,01/30/2031,Ba2,Ba1,,BB,BB,,,BB,Media: Broadcasting & Subscription,Media,Broadcasting & Media,,0.5,US,,2000000000.0,,,USD,900000.0,,No,,,AAA,,4,,0.5,BB,issuer,BB,4.671232876712328,0.0465219178082191,rating_cohort_wa
0,Corporation Service Company,898790.22,,BBG01RMM0WG8,22006VAL3,Term Loan B,100.188,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.0,5.6522,0.5,,11/02/2029,Ba3,Ba3,CWNT,BB-,BB-,CWNT,,BB+,Services: Business,Professional Services,Business Services General,,0.4,US,,4919000000.0,,,USD,898790.22,,No,,,AAA,BBB-,28,,0.6,BB-,issuer,BB-,3.4273972602739726,0.0545342465753424,reported
0,SALAS OBRIEN INC,885714.29,,BBG01ZK5L3H9,79400JAL2,Term Loan,99.5,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.75,6.4022,0.0,,01/31/2033,B2,B2,CWNT,B,B,CWNT,,B,Construction & Building,Construction & Engineering,Building & Materials,,0.35,US,,700000000.0,,,USD,885714.29,,No,,,AAA,,8,,0.65,B,issuer,B,6.676712328767123,0.1764739726027397,reported
0,"Townsquare Media, LLC",877289.25,,BBG01RW2PP24,89223EAG8,Term Loan B,73.875,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,5.0,8.5865,0.0,,02/06/2030,B3,B3,CWNT,B+,B+,CWNT,,B-,Media: Diversified & Production,Media,Broadcasting & Media,,0.45,US,,452488812.5,,,USD,877289.25,,No,,,AAA,,4,,0.55,B+,issuer,B+,3.6904109589041094,0.0989339726027397,reported
0,Cargill Inc,876000.0,,BBG013F8WT36,141781BS2,CARGILL INC 2.125% 11/10/2031,88.166,SNUN,, ,,2.0,FXD,30_360,,2.125,,,11/10/2031,,A2,CWNT,A,A,CWNT,,A,"Beverage, Food & Tobacco",Consumer Staples Distribution & Retail,Consumer Products,,0.18,US,,,,,USD,876000.0,,No,,,AAA,WD,15,,0.8200000000000001,A,issuer,A,5.449315068493151,0.0045290410958904,reported
0,Golden State Foods LLC,872142.44,,BBG01ZNJMFY9,38121NAD5,Term Loan  B,100.25,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.5,7.1996,0.0,,12/04/2031,B3,B3,CWNT,B,B,CWNT,,B-,"Beverage, Food & Tobacco",Consumer Staples Distribution & Retail,"Food, Beverage & Tobacco",,0.3,US,,1541768073.0,,,USD,872142.44,,No,,,AAA,,17,,0.7,B,issuer,B,5.515068493150685,0.1572528767123287,reported
0,"Recess Holdings, Inc.",869950.59,,BBG01RQWJ6J6,72811HAJ9,Term Loan,99.938,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,3.75,7.4166,1.0,,02/21/2030,B2,B2,CWNT,B,B,CWNT,,B,Services: Business,Professional Services,Business Services General,,0.3,US,,2771829922.84,,,USD,869950.59,,No,,,AAA,,28,,0.7,B,issuer,B,3.731506849315069,0.1169895890410958,reported
0,Delta 2 Lux Sarl,867662.96,,BBG01PMLP1F6,L2465BAW6,Term Loan B (09/24),100.25,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,1.75,5.4496,0.5,,09/30/2031,Ba2,Ba1,,BB+,BB+,CWNT,,BB,"Hotel, Gaming & Leisure","Hotels, Restaurants & Leisure","Gaming, Leisure & Entertainment",,0.4,GB,,5440001000.01,,,USD,867662.96,,No,,,AA-,BB+,19,,0.6,BB+,issuer,BB+,5.336986301369863,0.031291506849315,reported
0,CoorsTek Inc,857850.0,,BBG01XRQDQR8,21702EAF3,Term Loan  A,100.375,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.0,6.6701,0.0,,10/28/2032,B1,B1,CWNT,,B-,,,BB,High Tech Industries,Chemicals,Industrial/Manufacturing,,0.41,US,,748125000.0,,,USD,857850.0,,No,,,AAA,BB+,10,,0.5900000000000001,B-,issue_fallback,B-,6.416438356164384,0.244805205479452,reported
0,"Starwood Property Mortgage, L.L.C.",845750.0,,BBG01WMBTJM2,85570DAP7,Term Loan (8/25),99.938,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.25,5.9022,0.0,,09/24/2032,Ba2,Ba2,CWNT,BB,BB,CWNT,,BB+,"Banking, Finance, Insurance & Real Estate",Mortgage Real Estate Investment Trusts (REITs),Banking & Finance,,0.5,US,,2738480038.37,,,USD,845750.0,,No,,,AAA,,27,,0.5,BB,issuer,BB,6.323287671232877,0.0635095890410958,reported
0,"ThoughtWorks, Inc.",835044.3,,BBG00ZLGW5R7,90010LAC6,Term Loan 3/21,83.0,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.75,6.5167,0.5,,03/24/2028,B3,B3,CWNT,B,B,CWNT,,B-,High Tech Industries,Software,Technology Software,,0.45,US,,279250000.0,,,USD,835044.3,,No,,,AAA,,2,,0.55,B,issuer,B,1.8164383561643835,0.0568632876712328,reported
0,Galileo Parent Inc,833028.91,,BBG020DH39C9,36355RAB1,Term Loan B (02/26),99.938,SNSE,1.0, ,,2.0,FLT,ACTUAL_360,4.5,8.1183,0.0,,03/03/2033,B2,B2,CWNT,B,B,CWNT,,B,High Tech Industries,Software,Technology Software,,0.3,US,,2400000000.0,,,USD,833028.91,,No,,,AAA,,2,,0.7,B,issuer,B,6.761643835616439,0.1776630136986301,reported
0,"Mister Car Wash Holdings, Inc.",830000.0,,BBG02147T1W6,60646CAM9,Term Loan B,100.438,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,3.0,6.6779,,,03/27/2031,B2,B2,CWNT,B,B,CWNT,,B+,Retail,Diversified Consumer Services,Retail,,0.3,US,,4734374062.5,,,USD,830000.0,,No,,,AAA,,20,,0.7,B,issuer,B,4.824657534246575,0.1429547945205479,reported
0,"Creative Artists Agency, LLC",815013.48,,BBG01W3DRTY6,22526WAU2,Term Loan B (7/25),100.25,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.5,6.1522,0.0,,10/01/2031,B2,B2,CWNT,NR,B+,CWNT,,B+,Services: Business,Professional Services,"Gaming, Leisure & Entertainment",,0.3,US,,3475059826.16,,,USD,815013.48,,No,,,AAA,B+,19,,0.7,B+,issue_fallback,B+,5.33972602739726,0.1345413698630136,reported
0,Gulfside Supply Inc,811894.36,,BBG01MYNKBB3,40273UAE9,Term Loan B,84.75,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.0,6.6996,0.0,,06/17/2031,B3,B3,CWNT,B,B,CWNT,,B-,Consumer Goods: Durable,Building Products,Building & Materials,,0.35,US,,595000000.0,,,USD,811894.36,,No,,,AAA,,8,,0.65,B,issuer,B,5.049315068493151,0.1478912328767123,reported
0,"Confluent Medical Technologies, Inc.",808856.45,,BBG01W8XQ1Q8,20717RAE2,Term Loan B (07/25),100.375,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.0,6.6996,0.0,,02/16/2029,B2,B2,CWNT,B,B,CWNT,,B,Healthcare & Pharmaceuticals,Health Care Equipment & Supplies,Healthcare Devices,,0.3,US,,506449564.06,,,USD,808856.45,,No,,,AAA,,21,,0.7,B,issuer,B,2.717808219178082,0.0874312328767123,reported
0,Naked Juice LLC,804183.96,,BBG01TG205B9,62984CAM5,Second Out Term Loan,65.355,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,3.25,7.0496,0.5,,01/24/2029,Caa2,Caa2,CWNT,CCC,CCC,CWNT,,CCC,Consumer Goods: Non-Durable,Beverages,"Food, Beverage & Tobacco",,0.15,US,,5105250619.46,,,USD,804183.96,,No,,,AAA,,17,,0.85,CCC/C,issuer,CCC/C,2.654794520547945,0.394558904109589,reported
0,"Red SPV, LLC",798569.16,,BBG01SKFSS63,75701MAE5,Term Loan (03/25),100.063,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.25,5.9023,0.0,,03/15/2032,B1,B1,CWNT,B+,B+,CWNT,,B+,"Beverage, Food & Tobacco",Consumer Staples Distribution & Retail,"Food, Beverage & Tobacco",,0.4,US,,2282750000.0,,,USD,798569.16,,No,,,AAA,,17,,0.6,B+,issuer,B+,5.794520547945205,0.1422273972602739,reported
0,Bank of America Corp,796000.0,,BBG011V6TX59,06051GKA6,BAC 2.299% 7/21/32,88.522,SNUN,, ,,2.0,FXD,30_360,,2.299,,,07/21/2032,,A1,CWNT,A-,A-,CWNT,,AA-,"Banking, Finance, Insurance & Real Estate",Capital Markets,Banking & Finance,,0.18,US,,,,,USD,796000.0,,No,,,AAA,AA-,27,,0.8200000000000001,A-,issuer,A-,6.145205479452055,0.0057613698630136,reported
0,VetStrategy Canada Holdings Inc,795649.0,,BBG01RQTM422,C9600DAD5,Term Loan,100.063,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.75,7.4496,0.0,,12/12/2028,B3,B3,CWNT,B-,B-,CWNT,,B,Healthcare & Pharmaceuticals,Health Care Providers & Services,Healthcare Providers,,0.4,US,,2278000002.0,,,USD,795649.0,,No,,,AAA,B,22,,0.6,B-,issuer,B-,2.536986301369863,0.1374531506849315,reported
0,Herens Holdco Sarl,792186.74,,BBG00ZL889J3,L4780EAC8,Term Loan B (USD) (4/21),95.375,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.925,7.7246,0.75,,07/03/2028,B3,B2,CWNT,B-,B-,CWNT,,B-,"Chemicals, Plastics & Rubber",Chemicals,Chemicals,,0.35,LU,,1365178529.77,,,USD,792186.74,,No,,,AAA,,9,,0.65,B-,issuer,B-,2.0931506849315067,0.1164153424657534,reported
0,Pelican Pipeline LLC,790000.0,,BBG020WWM1Y7,70583RAB4,Term Loan B (3/26),96.188,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,2.75,6.466,0.0,,03/18/2033,,Ba2,CWNT,BB,BB,CWNT,,BB,Energy: Oil & Gas,"Oil, Gas & Consumable Fuels",Energy (oil & gas),,0.4,US,,725000000.0,,,USD,790000.0,,No,,,AAA,,25,,0.6,BB,issuer,BB,6.802739726027397,0.0678246575342465,reported
